Dates,Power Station,Monitored Cap.(MW),Total Cap. Under Maintenace (MW),Planned Maintanence (MW),Forced Maintanence(MW),Other Reasons (MW),Programme or Expected(MU),Actual(MU),Excess(+) / Shortfall (-),Deviation
2022-02-25,TOR. POW. (SUGEN),1147.5,765,382.5,382.5,0,10,6,-4.39,0
2022-02-25,TOR. POW. (UNOSUGEN),1944.5,1702.5,0,502.5,0,12,5,-7.11,0
2022-02-25,TRNE,600,600,0,600,0,8,0,-8.22,0
2022-02-25,VESPL,35,35,0,35,0,0,0,0,0
2022-02-25,VIP,600,600,0,600,0,0,0,0,0
2022-02-25,VVL,135,135,0,135,0,0,0,0,0
2022-02-25,WPCL,2340,270,0,270,0,31,44,13.09,0
2022-02-25,Andhra Pradesh,6855.4,1325.6,0,1220,0,108,80,-27.99,0
2022-02-25,Karnataka,8709.2,2574.2,40,2302.2,0,101,109,8.75,0
2022-02-25,Kerala,2016.46,339,195,108,0,17,24,6.97,0
2022-02-25,Puducherry,32.5,0,0,0,0,0,0,0.07,0
2022-02-25,Tamil Nadu,7012.28,1676.43,234,935.23,0,96,80,-15.69,0
2022-02-25,Telangana,7648.1,1482,0,0,0,96,122,26.2,0
2022-02-25,ABAN POWR,119.8,0,0,0,0,1,0,-0.9,0
2022-02-25,APGPCL,272,33,33,0,0,2,1,-1.21,0
2022-02-25,BELLARY,25.2,0,0,0,0,0,0,0,0
2022-02-25,BSES  AP,220,220,0,0,0,0,0,0,0
2022-02-25,BSES(C),174,174,0,0,0,0,0,0,0
2022-02-25,CEPL,1200,600,0,600,0,10,7,-3.07,0
2022-02-25,GAUTAMI,464,464,0,0,0,0,0,0,0
2022-02-25,GMR ENERG,220,220,0,0,0,0,0,0,0
2022-02-25,GREL,768,768,0,0,0,0,0,0,0
2022-02-25,GVKP&IL,220,220,0,0,0,0,0,0,0
2022-02-25,HNPC,1040,1040,0,1040,0,7,0,-7.18,0
2022-02-25,IBPIL,300,300,0,300,0,0,0,0,0
2022-02-25,ITPCL,1200,1200,1200,0,0,20,0,-20.18,0
2022-02-25,JSWEL,860,300,0,300,0,6,10,4.3,0
2022-02-25,KONA,445,445,0,0,0,0,0,0,0
2022-02-25,KONDAPALI,1476.14,1476.14,0,128.21,0,2,0,-2.11,0
2022-02-25,LVS POWER,36.8,0,0,0,0,0,0,0,0
2022-02-25,MADURAI P,106,0,0,0,0,0,0,0,0
2022-02-25,MEL,300,300,0,300,0,0,0,-0.28,0
2022-02-25,NLC,3390,460,0,460,0,56,67,10.45,0
2022-02-25,NPCIL,3320,440,0,440,0,42,70,27.73,0
2022-02-25,NTECL,1500,0,0,0,0,24,26,1.79,0
2022-02-25,NTPC Ltd.,7359.58,1000,200,800,0,77,127,50.23,0
2022-02-25,NTPL,1000,500,0,500,0,16,6,-10.27,0
2022-02-25,PENNA,52.8,52.8,52.8,0,0,0,0,-0.68,0
2022-02-25,PPNPGCL,330.5,330.5,0,0,0,0,0,-0.14,0
2022-02-25,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2022-02-25,SEIL,2640,0,0,0,0,55,53,-1.41,0
2022-02-25,SEPCPPL,525,0,0,0,0,4,0,-4.07,0
2022-02-25,SEPL,600,600,0,600,0,0,0,0,0
2022-02-25,SPGL,208,208,0,0,0,2,0,-2.22,0
2022-02-25,ST-CMSECP,250,0,0,0,0,3,5,2.46,0
2022-02-25,UPCL,1200,1200,0,1200,0,11,1,-10.11,0
2022-02-25,VEMAGIRI,370,370,0,0,0,0,0,0,0
2022-02-25,Andaman & Nicobar Islands,40.05,0,0,0,0,0,0,-0.07,0
2022-02-25,Jharkhand,550,0,0,0,0,6,8,1.31,0
2022-02-25,Odisha,3894.55,291.3,267.3,24,0,39,44,5.06,0
2022-02-25,Sikkim,1200,200,200,0,0,5,5,-0.65,0
2022-02-25,West Bengal,6356,1097,288,800,0,85,108,22.92,0
2022-02-25,ADHUNIK,540,0,0,0,0,10,12,2.36,0
2022-02-25,BRBCL,1000,0,0,0,0,14,23,8.68,0
2022-02-25,CESC,1125,375,0,240,0,16,14,-1.86,0
2022-02-25,CPL,0,0,0,0,0,0,0,0,0
2022-02-25,DEPL,96,0,0,0,0,0,0,0,0
2022-02-25,DVC,6893.2,790,500,290,0,111,127,15.67,0
2022-02-25,GIPL,110,0,0,0,0,0,0,-0.06,0
2022-02-25,GMR ENERG,1050,0,0,0,0,20,20,-0.29,0
2022-02-25,HEL,600,0,0,0,0,6,11,4.48,0
2022-02-25,HMEL,300,0,0,0,0,2,6,3.52,0
2022-02-25,IBPIL,350,350,0,350,0,0,0,0,0
2022-02-25,ICCL,0,0,0,0,0,0,1,0.57,0
2022-02-25,JITPL,1200,0,0,0,0,12,22,10.8,0
2022-02-25,K.B.U.N.L,390,0,0,0,0,8,9,0.88,0
2022-02-25,LBPL,0,0,0,0,0,0,0,0,0
2022-02-25,MBPC,113,113,113,0,0,0,0,-0.54,0
2022-02-25,MPL,1050,525,525,0,0,20,11,-8.61,0
2022-02-25,NALCO,0,0,0,0,0,0,0,-0.29,0
2022-02-25,NHPC,862,296,263,0,0,4,3,-0.96,0
2022-02-25,NPGCL,1320,0,0,0,0,18,30,12.14,0
2022-02-25,NSPCL,0,0,0,0,0,1,0,-1.18,0
2022-02-25,NTPC Ltd.,11730,2015,1000,910,0,165,229,64.67,0
2022-02-25,SEPL,97,48.5,0,0,0,0,0,0.03,0
2022-02-25,SKPPPL,96,0,0,0,0,0,0,0.05,0
2022-02-25,TATA PCL,240,0,0,0,0,4,4,0.4,0
2022-02-25,VEDANTA,600,600,0,600,0,2,0,-2.75,0
2022-02-25,Assam,429.35,92.9,0,43,0,3,5,1.87,0
2022-02-25,Manipur,36,0,0,0,0,0,0,0,0
2022-02-25,Meghalaya,322,0,0,0,0,1,0,-0.34,0
2022-02-25,Tripura,137,32,0,0,0,1,1,0.35,0
2022-02-25,NEEPCO.,2027,308.5,50,233.5,0,13,15,1.4,0
2022-02-25,NHPC,105,0,0,0,0,0,0,0.74,0
2022-02-25,NTPC Ltd.,750,250,0,250,0,7,13,5.93,0
2022-02-25,ONGC,726.6,0,0,0,0,14,12,-1.75,0
2022-02-27,Delhi,2100.4,930,0,500,0,13,12,-1.21,0
2022-02-27,Haryana,2510,600,0,600,0,29,34,4.96,0
2022-02-27,Himachal Pradesh,888,105,40,0,0,3,3,-0.07,0
2022-02-27,Jammu and Kashmir,1285,360,0,0,0,5,8,2.59,0
2022-02-27,Punjab,2701,1280,150,1130,0,22,18,-4.39,0
2022-02-27,Rajasthan,8844.8,1579.5,250,1079.5,0,117,126,8.75,0
2022-02-27,Uttarakhand,1252.15,197.25,11.25,126,0,8,11,2.82,0
2022-02-27,Uttar Pradesh,6630.6,2553,514,1539,0,86,74,-11.51,0
2022-02-27,ADHPL,192,96,0,96,0,0,0,0.06,0
2022-02-27,AHPC (GVK),330,0,0,0,0,1,1,0.28,0
2022-02-27,APCPL,1500,500,500,0,0,9,15,5.88,0
2022-02-27,APL,1320,0,0,0,0,24,25,1.24,0
2022-02-27,BBMB,2920.3,619,0,0,0,18,23,4.93,0
2022-02-27,BEPL,450,450,135,315,0,2,0,-2.9,0
2022-02-27,BIPL,0,0,0,0,0,0,0,0,0
2022-02-27,DAE,100,100,0,100,0,0,0,0,0
2022-02-27,E.P.P.L.,100,0,0,0,0,0,0,0,0
2022-02-27,GBHPPL,70,35,0,35,0,0,0,-0.18,0
2022-02-27,GIPL,225,0,0,0,0,0,0,-0.96,0
2022-02-27,GMR BHHPL,0,0,0,0,0,1,0,-1.39,0
2022-02-27,GPGSL (GVK),540,270,0,270,0,5,3,-1.5,0
2022-02-27,HBPCL,1345,0,0,0,0,5,4,-0.98,0
2022-02-27,HSPCL,100,0,0,0,0,0,0,-0.2,0
2022-02-27,IAEPL,36,0,0,0,0,0,0,-0.06,0
2022-02-27,JhPL(HR),1320,660,660,0,0,10,11,1.08,0
2022-02-27,JPPVL,400,0,0,0,0,1,1,-0.3,0
2022-02-27,JSWBL,1080,0,0,0,0,21,20,-0.68,0
2022-02-27,LAPPL,1200,0,0,0,0,24,26,1.65,0
2022-02-27,LPGCL,1980,660,0,660,0,17,20,2.9,0
2022-02-27,L&T,99,0,0,0,0,0,5,5.43,0
2022-02-27,MPCL,86,43,43,0,0,0,0,0.08,0
2022-02-27,MUNPL,1320,660,0,660,0,9,12,2.69,0
2022-02-27,NHPC,4484.2,1259.4,806.4,0,0,34,33,-1.14,0
2022-02-27,NLC,250,0,0,0,0,4,5,1.38,0
2022-02-27,NPCIL,1520,0,0,0,0,21,34,13.2,0
2022-02-27,NPL,1400,0,0,0,0,29,28,-0.43,0
2022-02-27,NTPC Ltd.,13274.06,4384.06,1410,2974.06,0,170,166,-3.36,0
2022-02-27,NUPPL,0,0,0,0,0,3,0,-3,0
2022-02-27,PPGCL (Jaypee),1980,660,660,0,0,29,25,-3.84,0
2022-02-27,RPSCL,1200,300,0,300,0,17,8,-8.31,0
2022-02-27,SJVNL,1912.02,1068.67,318.67,0,0,8,8,-0.29,0
2022-02-27,SrEPL,225,0,0,0,0,1,0,-1.96,0
2022-02-27,THDC,1400,0,0,0,0,11,12,1.09,0
2022-02-27,TPDDL,108,108,0,0,0,0,0,0,0
2022-02-27,TSPL,1980,0,0,0,0,35,27,-8.03,0
2022-02-27,Chhatisgarh,2960,0,0,0,0,52,63,10.73,0
2022-02-27,Gujarat,9577.82,3942.72,0,2955.62,0,82,72,-9.35,0
2022-02-27,Madhya Pradesh,6115,2166,0,1851,0,84,73,-10.91,0
2022-02-27,Maharashtra,12778,2794,460,2226,0,182,157,-25.62,0
2022-02-27,ACB,325,25,0,25,0,5,5,-0.32,0
2022-02-27,ACPL,0,0,0,0,0,0,0,0,0
2022-02-27,AEML,500,0,0,0,0,11,8,-2.9,0
2022-02-27,AMNEPL,246,246,0,246,0,0,0,0,0
2022-02-27,APL,7920,3960,0,1980,0,147,86,-60.72,0
2022-02-27,BALCO,600,300,0,300,0,8,5,-3.02,0
2022-02-27,BLAPPL,90,45,0,45,0,1,0,-0.59,0
2022-02-27,CGPL,4000,3200,0,1600,0,79,16,-62.49,0
2022-02-27,CLPINDIA,655,655,0,0,0,0,0,0,0
2022-02-27,DBPCL,1200,0,0,0,0,21,28,6.89,0
2022-02-27,DIL,600,0,0,0,0,6,11,4.93,0
2022-02-27,DLHP,34,0,0,0,0,0,0,-0.02,0
2022-02-27,EPGL,1200,1200,0,1200,0,12,0,-12.79,0
2022-02-27,ESSAR,515,515,0,515,0,0,0,0,0
2022-02-27,ESSARPMPL,1200,0,0,0,0,11,16,4.36,0
2022-02-27,GCEL,1370,0,0,0,0,15,25,10.06,0
2022-02-27,GEPL,120,120,0,120,0,0,0,0,0
2022-02-27,GIPCL,660,285,0,285,0,9,6,-2.93,0
2022-02-27,GMR ENERG,600,0,0,0,0,11,12,0.85,0
2022-02-27,IEPL,270,270,0,270,0,0,0,-0.57,0
2022-02-27,JHAPL,600,0,0,0,0,9,12,3.07,0
2022-02-27,JPL,3400,0,0,0,0,22,52,29.65,0
2022-02-27,JPPVL,1820,0,0,0,0,27,28,0.94,0
2022-02-27,JSWEL,300,0,0,0,0,22,4,-18.89,0
2022-02-27,LANCO,600,0,0,0,0,13,12,-0.61,0
2022-02-27,LVTPL,0,0,0,0,0,0,0,0,0
2022-02-27,MBPMPL,1200,0,0,0,0,19,21,2.65,0
2022-02-27,MCCPL,300,300,0,300,0,5,1,-4.64,0
2022-02-27,NHDC,1520,0,0,0,0,11,9,-1.12,0
2022-02-27,NPCIL,1840,320,320,0,0,27,37,9.39,0
2022-02-27,NSPCL,500,0,0,0,0,10,9,-0.36,0
2022-02-27,NTPC Ltd.,19813.59,4053.59,2530,1090.69,0,299,313,13.83,0
2022-02-27,PGPL,388,388,0,0,0,0,0,0,0
2022-02-27,RATTANINDIA,1350,270,0,270,0,12,25,12.6,0
2022-02-27,REGL,600,0,0,0,0,6,13,7.22,0
2022-02-27,RELIANCE,48,48,0,0,0,0,0,0,0
2022-02-27,RGPPL,1967.08,1303.54,0,0,0,8,14,5.81,0
2022-02-27,RKMPPL,1440,360,0,360,0,9,18,9.34,0
2022-02-27,SCPL,100,0,0,0,0,1,2,0.46,0
2022-02-27,SKS,600,600,0,600,0,6,0,-6.86,0
2022-02-27,SPL,3960,0,0,0,0,92,96,4.1,0
2022-02-27,SPPL,150,150,0,150,0,0,0,0,0
2022-02-27,STPL,1350,1350,0,1350,0,0,0,0,0
2022-02-27,SVPPL,63,63,0,63,0,0,0,0,0
2022-02-27,TATA MAH.,447,49,0,49,0,4,2,-1.62,0
2022-02-27,TATA PCL,930,180,0,120,0,15,8,-7.44,0
2022-02-27,TOR. POW. (SUGEN),1147.5,765,382.5,382.5,0,10,4,-6,0
2022-02-27,TOR. POW. (UNOSUGEN),1944.5,1702.5,0,502.5,0,12,5,-7.9,0
2022-02-27,TRNE,600,600,0,600,0,8,0,-8.22,0
2022-02-27,VESPL,35,35,0,35,0,0,0,0,0
2022-02-27,VIP,600,600,0,600,0,0,0,0,0
2022-02-27,VVL,135,135,0,135,0,0,0,0,0
2022-02-27,WPCL,2340,270,0,270,0,31,36,4.88,0
2022-02-27,Andhra Pradesh,6855.4,315.6,0,210,0,108,98,-9.17,0
2022-02-27,Karnataka,8709.2,1852.2,40,1662.2,0,101,95,-5.06,0
2022-02-27,Kerala,2016.46,289,195,58,0,17,15,-1.33,0
2022-02-27,Puducherry,32.5,0,0,0,0,0,0,0.07,0
2022-02-27,Tamil Nadu,7012.28,2214.23,234,1565.23,0,96,68,-27.32,0
2022-02-27,Telangana,7648.1,1443,0,0,0,96,118,22.09,0
2022-02-27,ABAN POWR,119.8,0,0,0,0,1,0,-0.86,0
2022-02-27,APGPCL,272,100,33,0,0,2,3,1.13,0
2022-02-27,BELLARY,25.2,0,0,0,0,0,0,0,0
2022-02-27,BSES  AP,220,220,0,0,0,0,0,0,0
2022-02-27,BSES(C),174,174,0,0,0,0,0,0,0
2022-02-27,CEPL,1200,600,0,600,0,10,7,-3.26,0
2022-02-27,GAUTAMI,464,464,0,0,0,0,0,0,0
2022-02-27,GMR ENERG,220,220,0,0,0,0,0,0,0
2022-02-27,GREL,768,768,0,0,0,0,0,0,0
2022-02-27,GVKP&IL,220,220,0,0,0,0,0,0,0
2022-02-27,HNPC,1040,1040,0,1040,0,7,0,-7.18,0
2022-02-27,IBPIL,300,300,0,300,0,0,0,0,0
2022-02-27,ITPCL,1200,1200,1200,0,0,20,0,-20.18,0
2022-02-27,JSWEL,860,300,0,300,0,6,8,2.33,0
2022-02-27,KONA,445,445,0,0,0,0,0,0,0
2022-02-27,KONDAPALI,1476.14,1476.14,0,128.21,0,2,0,-2.11,0
2022-02-27,LVS POWER,36.8,0,0,0,0,0,0,0,0
2022-02-27,MADURAI P,106,0,0,0,0,0,0,0,0
2022-02-27,MEL,300,300,0,300,0,0,0,-0.28,0
2022-02-27,NLC,3390,460,0,460,0,56,67,11.13,0
2022-02-27,NPCIL,3320,220,0,220,0,42,72,29.89,0
2022-02-27,NTECL,1500,0,0,0,0,24,21,-3.02,0
2022-02-27,NTPC Ltd.,7359.58,1000,200,800,0,77,102,25.09,0
2022-02-27,NTPL,1000,500,0,500,0,16,6,-10.27,0
2022-02-27,PENNA,52.8,52.8,52.8,0,0,0,0,-0.68,0
2022-02-27,PPNPGCL,330.5,330.5,0,0,0,0,0,-0.14,0
2022-02-27,SAMALPATI,105.7,0,0,0,0,0,0,0,0
2022-02-27,SEIL,2640,0,0,0,0,55,43,-11.34,0
2022-02-27,SEPCPPL,525,0,0,0,0,4,0,-4.07,0
2022-02-27,SEPL,600,600,0,600,0,0,0,0,0
2022-02-27,SPGL,208,208,0,0,0,2,0,-2.22,0
2022-02-27,ST-CMSECP,250,0,0,0,0,3,3,0.48,0
2022-02-27,UPCL,1200,600,0,600,0,11,7,-3.65,0
2022-02-27,VEMAGIRI,370,370,0,0,0,0,0,0,0
2022-02-27,Andaman & Nicobar Islands,40.05,0,0,0,0,0,0,-0.07,0
2022-02-27,Jharkhand,550,0,0,0,0,6,8,1.66,0
2022-02-27,Odisha,3894.55,291.3,267.3,24,0,39,44,4.4,0
2022-02-27,Sikkim,1200,200,200,0,0,5,4,-0.94,0
2022-02-27,West Bengal,6356,1347,288,1050,0,85,101,15.94,0
2022-02-27,ADHUNIK,540,0,0,0,0,10,11,1.76,0
2022-02-27,BRBCL,1000,0,0,0,0,14,22,7.64,0
2022-02-27,CESC,1125,375,0,240,0,16,12,-4.06,0
2022-02-27,CPL,0,0,0,0,0,0,0,0,0
2022-02-27,DEPL,96,0,0,0,0,0,0,-0.01,0
